open_ms	open	high	low	close	volume	close_ms
1738886400000	189.53	203.42	188.12	191.99	3925596.773	1738972799999
1738972800000	192.0	200.88	189.81	199.32	1967596.752	1739059199999
1739059200000	199.32	207.37	193.53	200.47	2879138.46	1739145599999
1739145600000	200.47	209.05	195.85	200.47	4040840.548	1739231999999
1739232000000	200.47	206.18	195.12	197.96	3930238.335	1739318399999
1739318400000	197.95	198.56	188.48	196.78	3898533.321	1739404799999
1739404800000	196.78	198.47	188.78	194.25	2427771.876	1739491199999
1739491200000	194.24	205.34	194.11	199.39	3727686.063	1739577599999
1739577600000	199.4	200.27	192.61	194.48	1633300.399	1739663999999
1739664000000	194.47	196.24	186.3	188.27	2009380.862	1739750399999
1739750400000	188.26	189.72	174.63	177.53	4287573.73	1739836799999
1739836800000	177.53	179.09	160.88	169.32	6319186.166	1739923199999
1739923200000	169.32	174.3	163.75	168.93	3478319.262	1740009599999
1740009600000	168.94	176.65	167.66	176.0	2938753.335	1740095999999
1740096000000	176.0	180.52	167.15	168.94	4103682.857	1740182399999
1740182400000	168.94	174.68	168.07	172.07	1886813.457	1740268799999
1740268800000	172.07	173.07	166.42	167.94	1488310.759	1740355199999
1740355200000	167.94	169.69	138.0	141.81	7997237.915	1740441599999
1740441600000	141.81	147.09	131.91	144.33	11747010.145	1740527999999
1740528000000	144.33	145.19	130.65	135.32	5368401.059	1740614399999
1740614400000	135.33	142.9	134.71	137.68	4322990.459	1740700799999
1740700800000	137.68	148.72	125.55	148.18	10039960.613	1740787199999
1740787200000	148.18	151.25	138.57	143.66	4151855.758	1740873599999
1740873600000	143.66	179.85	140.04	178.71	13474639.846	1740959999999
1740960000000	178.72	179.47	139.21	142.16	11096202.04	1741046399999
1741046400000	142.16	147.0	130.66	144.79	10389598.334	1741132799999
1741132800000	144.8	149.73	140.18	146.28	4895520.585	1741219199999
1741219200000	146.27	152.9	142.44	143.31	4451879.661	1741305599999
1741305600000	143.3	150.88	135.04	139.39	7267412.771	1741391999999
1741392000000	139.39	141.09	135.29	137.01	2135751.393	1741478399999
1741478400000	137.01	139.88	125.41	126.51	3909495.652	1741564799999
1741564800000	126.52	131.57	115.47	118.32	6654109.331	1741651199999
1741651200000	118.32	128.43	112.0	125.35	6435277.863	1741737599999
1741737600000	125.35	131.33	121.22	126.62	4410502.14	1741823999999
1741824000000	126.61	128.76	120.76	123.37	2824584.961	1741910399999
1741910400000	123.36	136.03	122.98	133.54	3607725.492	1741996799999
1741996800000	133.53	136.53	132.44	135.86	1918077.49	1742083199999
1742083200000	135.86	136.71	125.21	126.13	2764260.892	1742169599999
1742169600000	126.13	130.64	125.55	128.01	2707611.094	1742255999999
1742256000000	128.01	128.19	121.76	125.33	3181789.699	1742342399999
1742342400000	125.33	136.08	124.2	135.33	4170497.991	1742428799999
1742428800000	135.33	136.12	126.65	127.6	2593287.986	1742515199999
1742515200000	127.6	130.18	124.81	128.48	2400422.348	1742601599999
1742601600000	128.47	131.84	127.8	128.51	1498168.196	1742687999999
1742688000000	128.5	134.06	128.21	132.84	1763485.986	1742774399999
1742774400000	132.85	144.96	132.04	141.01	4554131.645	1742860799999
1742860800000	141.01	147.48	138.17	143.64	3529958.67	1742947199999
1742947200000	143.64	145.49	135.89	137.34	3099523.287	1743033599999
1743033600000	137.35	140.22	135.63	138.43	2466162.683	1743119999999
1743120000000	138.44	139.05	127.69	129.49	3892191.365	1743206399999
1743206400000	129.5	130.54	122.68	124.58	2610065.515	1743292799999
1743292800000	124.58	127.08	123.0	124.82	1743775.296	1743379199999
1743379200000	124.83	127.81	122.75	124.54	3730628.853	1743465599999
1743465600000	124.53	130.55	123.74	126.67	3554277.848	1743551999999
1743552000000	126.68	136.21	117.0	117.42	6288908.68	1743638399999
1743638400000	117.42	120.94	112.24	117.17	5854867.278	1743724799999
1743724800000	117.17	124.0	113.25	122.79	5721072.32	1743811199999
1743811200000	122.8	122.85	117.15	120.32	1784381.3	1743897599999
1743897600000	120.33	121.13	103.81	105.91	4934346.985	1743983999999
