open_ms,open,high,low,close,volume,close_ms
1613347200000,468.43,498.0,380.0,436.965,2222558.571,1613951999999
1613952000000,436.986,448.611,284.627,354.155,2150988.104,1614556799999
1614556800000,353.791,419.96,339.99,414.89,1493727.896,1615161599999
1615161600000,415.033,459.0,359.674,380.669,1503556.769,1615766399999
1615766400000,380.009,396.2,350.194,367.339,739631.251,1616371199999
1616371200000,367.597,373.72,296.225,347.721,759940.891,1616975999999
1616976000000,348.036,425.5,344.39,403.4,1053980.634,1617580799999
1617580800000,403.499,415.129,340.207,372.026,875679.875,1618185599999
1618185600000,372.231,489.0,280.727,381.498,2288464.461,1618790399999
1618790400000,381.3,415.134,308.12,348.53,1850768.3326,1619395199999
1619395200000,348.98,512.0,345.43,482.41,2112956.4625,1619999999999
1620000000000,482.41,535.0,432.15,459.51,1456457.1352,1620604799999
1620604800000,459.44,634.32,400.0,527.88,3419071.2822,1621209599999
1621209600000,527.84,668.0,208.09,293.31,4824173.8004,1621814399999
1621814400000,293.08,418.0,280.3,324.38,2563760.3324,1622419199999
1622419200000,324.38,409.38,304.36,365.48,1513813.3375,1623023999999
1623024000000,365.73,387.76,265.68,316.27,1150945.7114,1623628799999
1623628800000,316.3,336.49,242.07,272.67,826791.0588,1624233599999
1624233600000,272.85,275.75,170.1,202.87,2024172.1751,1624838399999
1624838400000,202.93,289.9,200.62,277.0,1797134.6161,1625443199999
1625443200000,277.0,347.53,260.42,305.09,2887546.1336,1626047999999
1626048000000,305.1,321.95,245.01,253.68,1394197.296,1626652799999
1626652800000,253.88,299.05,212.54,288.07,1350095.0892,1627257599999
1627257600000,287.89,339.59,283.29,316.38,1599142.1362,1627862399999
1627862400000,316.38,400.02,300.26,360.72,1271367.3431,1628467199999
1628467200000,360.82,428.28,347.36,410.27,1026390.0402,1629071999999
1629072000000,410.14,448.44,361.27,400.98,1261388.9573,1629676799999
1629676800000,400.98,415.49,340.9,364.1,725031.4918,1630281599999
1630281600000,363.9,425.7,345.9,416.8,1062344.2954,1630886399999
1630886400000,416.9,425.0,304.3,333.3,1229639.6851,1631491199999
1631491200000,333.3,418.0,303.1,340.0,1297983.49,1632095999999
