open_ms,open,high,low,close,volume,close_ms
1679270400000,0.5,1.6,0.5,1.2818,1563265087.1,1679875199999
1679875200000,1.2818,1.445,1.11,1.2016,1771554882.5,1680479999999
1680480000000,1.2017,1.2905,1.1,1.1815,848061172.3,1681084799999
1681084800000,1.1815,1.745,1.1528,1.6957,1500828919.0,1681689599999
1681689600000,1.6957,1.82,1.3,1.3405,1542948325.0,1682294399999
1682294400000,1.3405,1.5052,1.28,1.3683,940997703.0,1682899199999
1682899200000,1.3685,1.3908,1.2155,1.2194,568252703.6,1683503999999
1683504000000,1.2193,1.23,1.0111,1.1705,881081821.5,1684108799999
1684108800000,1.1703,1.23,1.1095,1.1275,403484863.6,1684713599999
1684713600000,1.1274,1.2592,1.0672,1.2481,406354435.8,1685318399999
1685318400000,1.2482,1.2798,1.1281,1.2071,396683631.8,1685923199999
1685923200000,1.2067,1.2067,0.9294,0.992,555007325.5,1686527999999
1686528000000,0.9921,1.034,0.9075,0.9943,361765228.0,1687132799999
1687132800000,0.9943,1.1755,0.9825,1.1133,422512375.9,1687737599999
1687737600000,1.1134,1.2447,1.0632,1.1511,536465923.2,1688342399999
1688342400000,1.1511,1.198,1.0571,1.1245,318249372.8,1688947199999
1688947200000,1.1245,1.34,1.0945,1.2712,488015807.2,1689551999999
1689552000000,1.2711,1.3499,1.2131,1.2511,362348525.7,1690156799999
1690156800000,1.2511,1.254,1.1397,1.1585,164134340.6,1690761599999
1690761600000,1.1584,1.1955,1.1187,1.1384,166317664.1,1691366399999
1691366400000,1.1385,1.1956,1.1101,1.141,154613198.5,1691971199999
1691971200000,1.1411,1.1672,0.916,1.0292,275119098.7,1692575999999
1692576000000,1.0292,1.034,0.9317,0.9586,188191033.5,1693180799999
1693180800000,0.9585,0.9985,0.8701,0.9048,220716776.3,1693785599999
1693785600000,0.9049,0.928,0.8302,0.8442,174485606.5,1694390399999
1694390400000,0.8442,0.8488,0.739,0.7946,350152355.4,1694995199999
1694995200000,0.7947,0.8708,0.7839,0.8075,180630511.1,1695599999999
1695600000000,0.8073,0.9853,0.7983,0.9693,213460562.2,1696204799999
1696204800000,0.9694,0.9883,0.8373,0.8466,202582811.5,1696809599999
1696809600000,0.8467,0.8566,0.787,0.8037,154210286.9,1697414399999
1697414400000,0.8038,0.8532,0.7634,0.853,194093361.0,1698019199999
1698019200000,0.8531,0.9975,0.8275,0.9483,404458774.4,1698623999999
1698624000000,0.9483,1.1197,0.9074,1.0897,404040126.7,1699228799999
1699228800000,1.09,1.2246,0.9576,1.1558,505781858.1,1699833599999
1699833600000,1.1557,1.198,0.9804,1.0459,484840148.0,1700438399999
1700438400000,1.046,1.084,0.9448,1.0374,298961854.4,1701043199999
1701043200000,1.0374,1.1251,0.9857,1.0965,253238878.4,1701647999999
1701648000000,1.0965,1.2423,1.0225,1.1558,635239023.1,1702252799999
1702252800000,1.1558,1.2585,1.012,1.1061,639492590.0,1702857599999
1702857600000,1.1059,1.4641,1.0324,1.354,807051791.5,1703462399999
1703462400000,1.3539,1.6691,1.231,1.5612,796056558.1,1704067199999
1704067200000,1.5613,2.1177,1.463,1.7218,1241536957.0,1704671999999
1704672000000,1.7222,2.425,1.57,2.0302,1116724263.1,1705276799999
1705276800000,2.0303,2.2053,1.7233,1.8162,475315706.1,1705881599999
1705881600000,1.8156,1.8969,1.5444,1.7987,548459100.5,1706486399999
1706486400000,1.7989,1.9727,1.691,1.7315,375227555.5,1707091199999
1707091200000,1.7315,2.019,1.7,1.9417,371368756.8,1707695999999
1707696000000,1.9418,2.1716,1.904,2.0396,332734151.4,1708300799999
1708300800000,2.0397,2.1012,1.7375,1.9046,415861082.3,1708905599999
1708905600000,1.9046,2.196,1.8011,2.0439,622786549.1,1709510399999
1709510400000,2.044,2.2783,1.765,2.068,916234141.5,1710115199999
1710115200000,2.0679,2.2555,1.613,1.7363,968648257.9,1710719999999
1710720000000,1.7364,1.798,1.4441,1.6707,1117047575.5,1711324799999
1711324800000,1.6707,1.7558,1.608,1.6616,464996863.9,1711929599999
1711929600000,1.6616,1.6621,1.383,1.5287,481453002.4,1712534399999
1712534400000,1.5286,1.5915,0.8556,1.1795,941059989.5,1713139199999
1713139200000,1.1796,1.27,1.0417,1.1894,515620261.0,1713743999999
1713744000000,1.1894,1.2396,1.0044,1.101,398417047.9,1714348799999
1714348800000,1.1013,1.1113,0.9676,1.0706,562431826.7,1714953599999
1714953600000,1.0706,1.1325,0.9839,0.9972,444306517.3,1715558399999
1715558400000,0.9973,1.074,0.9239,0.9716,493763453.9,1716163199999
1716163200000,0.9715,1.26,0.9476,1.1935,1079811254.9,1716767999999
1716768000000,1.1935,1.2754,1.0917,1.1124,449961178.7,1717372799999
1717372800000,1.1125,1.1403,0.9,0.9793,382085119.6,1717977599999
1717977600000,0.9794,0.9984,0.8757,0.9243,365397644.4,1718582399999
1718582400000,0.9243,0.9297,0.7333,0.784,449093845.8,1719187199999
1719187200000,0.784,0.8463,0.74,0.8019,328926118.5,1719791999999
1719792000000,0.8019,0.8185,0.5649,0.6505,517703223.1,1720396799999
1720396800000,0.6505,0.7353,0.6047,0.7217,377878174.6,1721001599999
1721001600000,0.7217,0.8073,0.7183,0.8026,387648855.9,1721606399999
1721606400000,0.8026,0.8283,0.6723,0.7124,440268038.5,1722211199999
1722211200000,0.7124,0.736,0.5527,0.5651,328788765.7,1722815999999
1722816000000,0.5651,0.5971,0.4287,0.5521,762293268.8,1723420799999
1723420800000,0.5521,0.5969,0.5211,0.537,308742496.3,1724025599999
1724025600000,0.537,0.6366,0.5263,0.5976,368416322.6,1724630399999
1724630400000,0.5978,0.6052,0.484,0.49,356637113.9,1725235199999
1725235200000,0.4898,0.5223,0.4671,0.5088,356148039.1,1725839999999
1725840000000,0.5087,0.5444,0.5011,0.511,306976123.7,1726444799999
1726444800000,0.5109,0.6233,0.4975,0.6,430484317.7,1727049599999
1727049600000,0.6,0.6807,0.5847,0.6454,476198748.4,1727654399999
1727654400000,0.6455,0.6537,0.5146,0.5595,425795710.9,1728259199999
1728259200000,0.5595,0.5757,0.5062,0.5295,399800742.2,1728863999999
1728864000000,0.5295,0.6198,0.5182,0.6129,529906869.9,1729468799999
1729468800000,0.6129,0.617,0.483,0.5195,404300012.9,1730073599999
1730073600000,0.5195,0.57,0.4605,0.4823,421692605.7,1730678399999
1730678400000,0.4823,0.6554,0.4597,0.6287,760625350.8,1731283199999
1731283200000,0.6288,0.7639,0.5663,0.6741,1305275394.5,1731887999999
1731888000000,0.6741,0.9115,0.6481,0.8621,1288305884.7,1732492799999
1732492800000,0.8624,0.9968,0.8223,0.9689,1046221066.9,1733097599999
1733097600000,0.9689,1.2384,0.8958,1.1583,1069833438.4,1733702399999
1733702400000,1.1584,1.1614,0.85,1.0168,911831546.9,1734307199999
1734307200000,1.017,1.055,0.6676,0.747,917495175.6,1734911999999
1734912000000,0.7469,0.8385,0.7257,0.7423,383460284.7,1735516799999
1735516800000,0.7423,0.9234,0.7048,0.9162,413577615.5,1736121599999
1736121600000,0.9162,0.9545,0.7195,0.7304,483196632.4,1736726399999
1736726400000,0.7305,0.8348,0.6463,0.6982,712932499.3,1737331199999
1737331200000,0.6982,0.761,0.6656,0.6756,574477307.9,1737935999999
1737936000000,0.6756,0.6779,0.4659,0.4936,652670756.1,1738540799999
1738540800000,0.4937,0.5157,0.3453,0.449,1065352194.7,1739145599999
1739145600000,0.4489,0.5119,0.4349,0.4741,374747905.4,1739750399999
1739750400000,0.4741,0.5146,0.4392,0.4781,421656028.5,1740355199999
1740355200000,0.4782,0.4816,0.3804,0.463,597761205.9,1740959999999
1740960000000,0.4631,0.4644,0.3446,0.3495,619808497.5,1741564799999
1741564800000,0.3496,0.3724,0.2946,0.3482,466528447.5,1742169599999
1742169600000,0.3483,0.3875,0.3483,0.3685,277165400.0,1742774399999
1742774400000,0.3685,0.4028,0.3256,0.332,305976548.9,1743379199999
1743379200000,0.3321,0.3426,0.2594,0.2681,370369477.2,1743983999999
1743984000000,0.2681,0.3169,0.242,0.3005,602424358.2,1744588799999
1744588800000,0.3006,0.3127,0.2708,0.3046,322062471.2,1745193599999
1745193600000,0.3046,0.3633,0.2923,0.3357,410192438.5,1745798399999
1745798400000,0.3359,0.3485,0.3093,0.3106,297594496.8,1746403199999
1746403200000,0.3106,0.505,0.2947,0.4515,726247305.0,1747007999999
1747008000000,0.4513,0.4804,0.3659,0.3952,707783750.4,1747612799999
1747612800000,0.3953,0.4448,0.3641,0.3939,481207639.2,1748217599999
1748217600000,0.394,0.4417,0.3197,0.3426,567590241.4,1748822399999
1748822400000,0.3427,0.3737,0.317,0.3423,389168613.8,1749427199999
1749427200000,0.3422,0.4266,0.3191,0.3278,572638964.9,1750031999999
1750032000000,0.3278,0.3444,0.2526,0.2678,607188188.3,1750636799999
1750636800000,0.2678,0.3901,0.2645,0.3671,664935446.3,1751241599999
1751241600000,0.3671,0.38,0.3136,0.3345,744353839.3,1751846399999
1751846400000,0.3345,0.4332,0.3228,0.4105,579203016.5,1752451199999
1752451200000,0.4105,0.5099,0.3903,0.4832,1012295019.3,1753055999999
1753056000000,0.4832,0.5105,0.4068,0.4606,828341222.0,1753660799999
1753660800000,0.4607,0.479,0.3611,0.3827,645123963.8,1754265599999
1754265600000,0.3828,0.486,0.3733,0.4669,530148319.6,1754870399999
1754870400000,0.467,0.5825,0.4333,0.5362,1421697486.3,1755475199999
1755475200000,0.5361,0.6246,0.4715,0.579,1351865516.3,1756079999999
1756080000000,0.579,0.5914,0.4794,0.4964,908349886.1,1756684799999
1756684800000,0.4964,0.5195,0.4665,0.4962,609153803.3,1757289599999
1757289600000,0.4963,0.5577,0.4909,0.5134,714708731.6,1757894399999
1757894400000,0.5133,0.5352,0.4788,0.4806,607046301.7,1758499199999
1758499200000,0.4805,0.4829,0.3989,0.4302,803377896.5,1759103999999
1759104000000,0.4302,0.4606,0.403,0.4321,460707417.3,1759708799999
1759708800000,0.4321,0.4656,0.1049,0.3346,1104371951.7,1760313599999
1760313600000,0.3346,0.3619,0.2878,0.3172,809682890.4,1760918399999
1760918400000,0.3172,0.3374,0.2917,0.3347,423151995.7,1761523199999
1761523200000,0.3347,0.3516,0.2791,0.3075,491335456.8,1762127999999
1762128000000,0.3075,0.3134,0.2344,0.2993,876793547.3,1762732799999
1762732800000,0.2994,0.3138,0.2278,0.2359,703139587.5,1763337599999
1763337600000,0.2359,0.243,0.1859,0.2008,746649878.7,1763942399999
1763942400000,0.2008,0.2251,0.2,0.2106,424088060.3,1764547199999
1764547200000,0.2106,0.2256,0.1863,0.2042,468365204.1,1765151999999
1765152000000,0.2042,0.2305,0.1977,0.2046,401492480.7,1765756799999
1765756800000,0.2046,0.2155,0.1718,0.186,491354095.1,1766361599999
1766361600000,0.1861,0.1991,0.1806,0.195,289418752.4,1766966399999
1766966400000,0.1949,0.2185,0.1839,0.2163,253261992.8,1767571199999
1767571200000,0.2162,0.2277,0.201,0.2042,303851403.8,1768175999999
1768176000000,0.2043,0.2261,0.1992,0.2061,377422101.4,1768780799999
1768780800000,0.2061,0.2061,0.1632,0.1673,437281602.6,1769385599999
1769385600000,0.1673,0.1733,0.1256,0.1352,646756848.0,1769990399999
