open_ms,open,high,low,close,volume,close_ms
1767819600000,896.01,898.52,895.7,897.83,1363.205,1767823199999
1767823200000,897.83,900.46,896.34,897.98,1524.456,1767826799999
1767826800000,897.98,901.05,895.33,900.3,4102.486,1767830399999
1767830400000,900.31,902.57,897.01,902.14,4644.452,1767833999999
1767834000000,902.14,905.0,900.95,901.34,2790.212,1767837599999
1767837600000,901.34,902.2,893.68,895.64,4657.204,1767841199999
1767841200000,895.64,898.43,892.38,893.61,3104.425,1767844799999
1767844800000,893.62,896.65,891.45,894.56,3762.347,1767848399999
1767848400000,894.56,897.68,894.23,894.45,3141.822,1767851999999
1767852000000,894.44,895.0,880.41,880.42,19780.754,1767855599999
1767855600000,880.42,885.77,875.1,885.02,15626.904,1767859199999
1767859200000,885.02,887.71,882.84,883.48,5027.62,1767862799999
1767862800000,883.49,885.5,881.12,882.39,4985.988,1767866399999
1767866400000,882.39,887.61,879.28,886.8,6600.588,1767869999999
1767870000000,886.81,887.89,883.9,886.77,5636.279,1767873599999
1767873600000,886.77,886.9,882.21,884.15,7145.223,1767877199999
1767877200000,884.15,886.26,883.45,885.08,3944.744,1767880799999
1767880800000,885.08,885.38,877.7,883.9,9995.404,1767884399999
1767884400000,883.88,889.24,882.02,888.92,5789.178,1767887999999
1767888000000,888.92,890.28,885.69,890.15,5694.926,1767891599999
1767891600000,890.15,891.52,887.88,891.52,4034.065,1767895199999
1767895200000,891.51,891.71,887.45,888.62,3908.872,1767898799999
1767898800000,888.62,890.51,887.14,888.32,2736.861,1767902399999
1767902400000,888.32,891.21,885.32,890.71,4090.825,1767905999999
1767906000000,890.71,892.33,889.64,892.22,3366.286,1767909599999
1767909600000,892.23,894.14,890.32,892.14,2082.616,1767913199999
1767913200000,892.15,894.63,891.94,892.26,1975.16,1767916799999
1767916800000,892.27,894.25,891.94,894.21,1709.105,1767920399999
1767920400000,894.22,896.17,887.91,890.43,5551.732,1767923999999
1767924000000,890.44,893.96,890.14,891.92,3000.214,1767927599999
1767927600000,891.92,896.56,891.41,895.8,3271.917,1767931199999
1767931200000,895.81,896.72,894.65,895.83,2703.307,1767934799999
1767934800000,895.83,898.25,895.74,898.25,2079.878,1767938399999
1767938400000,898.25,899.0,895.58,896.67,1992.528,1767941999999
1767942000000,896.67,896.67,893.66,893.66,2143.442,1767945599999
1767945600000,893.67,894.5,886.2,889.85,5659.362,1767949199999
1767949200000,889.85,891.72,888.05,888.41,4175.8,1767952799999
1767952800000,888.4,890.5,887.78,890.24,1919.986,1767956399999
1767956400000,890.24,891.85,889.49,889.64,2464.085,1767959999999
1767960000000,889.63,890.4,888.0,889.33,2325.194,1767963599999
1767963600000,889.33,894.06,887.94,890.52,6362.318,1767967199999
1767967200000,890.52,890.54,886.05,887.52,5922.689,1767970799999
1767970800000,887.52,900.22,885.28,894.77,10112.583,1767974399999
1767974400000,894.77,901.06,894.72,899.06,5402.056,1767977999999
1767978000000,899.06,899.79,895.43,898.9,3220.606,1767981599999
1767981600000,898.9,899.77,891.6,895.54,3225.62,1767985199999
1767985200000,895.54,895.55,890.94,893.34,2094.159,1767988799999
1767988800000,893.33,896.0,892.7,893.18,1284.264,1767992399999
1767992400000,893.18,896.36,891.94,896.33,1720.054,1767995999999
1767996000000,896.34,897.08,894.52,896.55,1869.569,1767999599999
1767999600000,896.55,898.25,896.25,896.86,1370.899,1768003199999
1768003200000,896.87,899.73,896.81,897.88,1959.117,1768006799999
1768006800000,897.89,900.08,897.68,899.4,1870.208,1768010399999
1768010400000,899.4,901.28,899.01,900.06,3437.073,1768013999999
1768014000000,900.06,908.0,898.92,907.31,13302.51,1768017599999
1768017600000,907.31,908.64,903.05,906.29,5992.51,1768021199999
1768021200000,906.29,910.22,905.21,907.36,5368.189,1768024799999
1768024800000,907.37,909.53,905.78,906.22,4122.172,1768028399999
1768028400000,906.23,908.65,905.22,905.37,3667.139,1768031999999
1768032000000,905.38,906.43,902.66,903.8,4586.278,1768035599999
1768035600000,903.79,903.92,898.98,900.95,7500.672,1768039199999
1768039200000,900.96,903.09,900.25,902.68,4121.027,1768042799999
1768042800000,902.68,902.68,900.46,900.47,3064.158,1768046399999
1768046400000,900.47,900.76,899.39,899.64,4487.065,1768049999999
1768050000000,899.64,903.17,899.13,902.75,3400.599,1768053599999
1768053600000,902.75,905.93,901.51,905.02,4666.24,1768057199999
1768057200000,905.02,910.82,904.28,908.78,9648.346,1768060799999
