open_ms,open,high,low,close,volume,close_ms
1766808000000,87514.23,87516.84,87463.32,87470.19,106.03892,1766811599999
1766811600000,87470.19,87512.8,87446.19,87506.0,107.21243,1766815199999
1766815200000,87506.01,87566.0,87417.93,87469.02,148.91554,1766818799999
1766818800000,87469.02,87702.0,87469.01,87539.26,153.18664,1766822399999
1766822400000,87539.26,87677.0,87539.25,87593.0,113.75997,1766825999999
1766826000000,87593.01,87665.62,87533.84,87618.91,478.79096,1766829599999
1766829600000,87618.9,87627.67,87370.73,87503.01,293.11984,1766833199999
1766833200000,87503.02,87549.97,87442.15,87475.98,192.08386,1766836799999
1766836800000,87475.99,87515.21,87422.41,87474.28,86.49536,1766840399999
1766840400000,87474.28,87478.37,87308.05,87452.78,204.72599,1766843999999
1766844000000,87452.79,87544.91,87390.16,87544.9,306.42504,1766847599999
1766847600000,87544.89,87589.99,87484.71,87551.25,151.74415,1766851199999
1766851200000,87551.26,87583.47,87442.08,87498.41,152.77888,1766854799999
1766854800000,87498.42,87562.79,87467.33,87562.58,129.16436,1766858399999
1766858400000,87562.57,87572.41,87463.76,87500.01,152.40591,1766861999999
1766862000000,87500.01,87591.0,87500.0,87569.39,132.24207,1766865599999
1766865600000,87569.39,87635.77,87523.78,87555.92,113.31975,1766869199999
1766869200000,87555.92,87668.23,87555.91,87668.22,95.93035,1766872799999
1766872800000,87668.23,87955.0,87499.99,87565.99,386.61743,1766876399999
1766876400000,87566.0,87984.0,87565.99,87877.01,289.24395,1766879999999
1766880000000,87877.0,87961.37,87705.97,87854.96,205.17782,1766883599999
1766883600000,87854.97,87945.39,87739.06,87785.96,153.21984,1766887199999
1766887200000,87785.97,87872.67,87755.8,87810.78,104.97363,1766890799999
1766890800000,87810.79,87845.45,87725.47,87740.01,208.71524,1766894399999
1766894400000,87740.0,87837.99,87693.0,87724.87,151.07627,1766897999999
1766898000000,87724.86,87724.87,87614.79,87657.93,115.90545,1766901599999
1766901600000,87657.94,87784.2,87647.42,87732.0,93.33462,1766905199999
1766905200000,87732.01,87734.98,87675.87,87730.85,81.91388,1766908799999
1766908800000,87730.86,87972.95,87730.86,87805.0,172.52967,1766912399999
1766912400000,87805.0,87900.0,87720.0,87800.0,198.63592,1766915999999
1766916000000,87800.0,88010.0,87799.99,87856.91,246.43833,1766919599999
1766919600000,87856.91,87923.5,87818.58,87883.25,142.43984,1766923199999
1766923200000,87883.25,87891.32,87794.86,87850.6,130.62309,1766926799999
1766926800000,87850.59,87962.45,87820.0,87896.59,171.73272,1766930399999
1766930400000,87896.6,88088.75,87896.59,87910.0,249.63472,1766933999999
