open_ms,open,high,low,close,volume,close_ms
1613347200000,8.7234,11.85,7.5182,11.0753,27025531.09,1613951999999
1613952000000,11.0738,18.2052,9.1,13.0887,80809231.34,1614556799999
1614556800000,13.08,15.5469,11.9,13.8174,23811858.4,1615161599999
1615161600000,13.8174,16.5,12.996,14.4605,18841797.78,1615766399999
1615766400000,14.461,14.9793,13.0326,14.3372,11849108.36,1616371199999
1616371200000,14.3372,19.38,12.3043,18.0645,25943984.75,1616975999999
1616976000000,18.0645,25.5309,17.6439,23.7755,25202238.55,1617580799999
1617580800000,23.7755,29.0,21.7554,27.8517,26433735.85,1618185599999
1618185600000,27.8598,32.99,21.1,32.3358,27704451.37,1618790399999
1618790400000,32.3324,48.644,28.81,47.405,76094917.111,1619395199999
1619395200000,47.395,49.99,40.516,46.897,44742599.461,1619999999999
1620000000000,46.926,49.0,41.42,44.33,21870407.412,1620604799999
1620604800000,44.33,52.6,37.43,46.85,40325178.223,1621209599999
1621209600000,46.85,58.38,19.117,24.536,116157346.443,1621814399999
1621814400000,24.53,37.25,24.496,28.588,56261951.111,1622419199999
1622419200000,28.573,43.4,27.489,42.205,45263969.327,1623023999999
1623024000000,42.2,44.2,33.6,38.706,54892499.205,1623628799999
1623628800000,38.713,41.75,31.3,35.257,26578696.05,1624233599999
1624233600000,35.248,35.499,20.187,31.897,62820486.072,1624838399999
1624838400000,31.883,36.0,30.961,34.28,29683180.204,1625443199999
1625443200000,34.278,38.1,31.025,32.182,22996117.228,1626047999999
1626048000000,32.173,32.696,25.979,26.673,17939135.093,1626652799999
1626652800000,26.679,29.548,22.1,28.248,21962003.335,1627257599999
1627257600000,28.247,37.004,26.893,34.165,28033799.362,1627862399999
1627862400000,34.178,40.5,32.327,37.65,23046903.682,1628467199999
1628467200000,37.653,54.8,36.351,53.531,19751751.65,1629071999999
1629072000000,53.515,82.0,52.269,72.775,66508608.066,1629676799999
1629676800000,72.751,97.82,66.03,94.23,41308022.284,1630281599999
1630281600000,94.23,150.6,93.58,142.0,67535274.785,1630886399999
1630886400000,141.98,216.0,128.01,174.29,85339840.574,1631491199999
1631491200000,174.31,175.0,134.0,152.76,48057676.9,1632095999999
1632096000000,152.78,153.43,116.0,135.64,46677059.43,1632700799999
1632700800000,135.7,177.79,128.17,172.98,32178443.86,1633305599999
1633305600000,172.99,173.34,145.55,147.55,23047770.06,1633910399999
1633910400000,147.56,167.65,137.61,160.12,21448228.86,1634515199999
1634515200000,160.11,215.1,153.06,202.14,31013144.54,1635119999999
1635120000000,202.15,218.93,176.94,202.49,23060132.0,1635724799999
1635724800000,202.53,259.9,197.7,249.68,22036101.314,1636329599999
1636329600000,249.62,253.3,217.5,238.64,14257164.44,1636934399999
1636934400000,238.63,246.36,186.5,230.51,15812760.47,1637539199999
1637539200000,230.56,231.99,180.93,200.69,13119772.35,1638143999999
1638144000000,200.71,243.12,169.0,196.43,19512874.62,1638748799999
1638748800000,196.49,204.1,161.33,172.8,12471744.62,1639353599999
1639353600000,172.83,189.43,148.04,179.93,15178037.6,1639958399999
1639958400000,179.9,200.59,168.49,197.81,10101644.6,1640563199999
1640563200000,197.85,204.75,167.67,176.35,8060346.07,1641167999999
1641168000000,176.34,176.49,133.0,140.82,12157534.49,1641772799999
1641772800000,140.82,157.8,130.0,147.98,10411432.62,1642377599999
1642377600000,147.98,148.29,87.73,99.78,19732137.39,1642982399999
1642982400000,99.74,104.43,80.83,93.29,24460352.92,1643587199999
1643587200000,93.26,118.6,89.18,115.28,23751733.4,1644191999999
1644192000000,115.26,121.93,91.35,92.85,15995428.18,1644796799999
1644796800000,92.85,105.77,85.56,90.72,14134313.49,1645401599999
1645401600000,90.7,96.14,75.35,85.63,26154904.06,1646006399999
1646006400000,85.61,106.43,84.09,84.57,20958093.9,1646611199999
1646611200000,84.58,89.92,77.65,78.73,17919272.02,1647215999999
1647216000000,78.72,94.55,78.0,88.62,15953521.15,1647820799999
1647820800000,88.62,107.46,86.74,107.04,19846126.49,1648425599999
1648425600000,107.04,143.51,105.22,136.9,30931251.08,1649030399999
1649030400000,136.9,138.29,108.1,111.07,20150587.22,1649635199999
1649635200000,111.06,111.94,98.1,100.15,15675654.25,1650239999999
1650240000000,100.15,110.9,94.62,99.23,14789976.57,1650844799999
1650844800000,99.22,101.98,81.91,89.68,13817835.68,1651449599999
1651449600000,89.67,95.25,73.69,75.38,16286499.96,1652054399999
1652054400000,75.39,77.21,37.37,58.83,56666661.979,1652659199999
1652659200000,58.83,58.83,47.81,52.48,28533931.25,1653263999999
1653264000000,52.48,54.68,39.93,44.98,34662211.99,1653868799999
1653868800000,44.98,48.39,35.71,38.52,31680429.89,1654473599999
1654473600000,38.53,44.87,30.56,30.61,38889572.941,1655078399999
1655078400000,30.6,36.0,25.86,34.19,72724886.106,1655683199999
1655683200000,34.19,42.92,31.73,39.39,44045964.16,1656287999999
1656288000000,39.39,41.25,30.92,33.39,32137486.49,1656892799999
1656892800000,33.4,39.72,32.45,36.71,29101071.57,1657497599999
1657497600000,36.71,41.09,31.82,38.62,28325542.57,1658102399999
1658102400000,38.61,47.36,38.55,40.93,37936396.31,1658707199999
1658707200000,40.93,46.65,34.67,42.35,34974486.7,1659311999999
1659312000000,42.34,43.26,37.43,40.6,26300852.45,1659916799999
1659916800000,40.6,48.38,39.15,44.87,28492697.5,1660521599999
1660521600000,44.86,47.24,34.21,36.47,28064151.68,1661126399999
1661126400000,36.48,36.56,30.19,30.44,22077203.86,1661731199999
1661731200000,30.43,33.16,30.0,32.16,16639278.09,1662335999999
1662336000000,32.17,36.0,30.31,34.99,19512604.6,1662940799999
1662940800000,34.99,39.01,30.86,31.1,24349554.58,1663545599999
1663545600000,31.1,34.79,30.01,32.34,22005029.38,1664150399999
1664150400000,32.33,35.41,31.65,32.06,20717720.17,1664755199999
1664755200000,32.06,34.5,31.73,32.92,11049426.26,1665359999999
1665360000000,32.92,33.46,27.87,30.17,13257504.7,1665964799999
1665964800000,30.16,31.48,26.84,29.28,14446840.32,1666569599999
1666569600000,29.28,33.84,28.05,32.94,22730168.9,1667174399999
1667174400000,32.93,38.79,30.24,32.62,27119839.35,1667779199999
1667779200000,32.61,33.13,12.37,13.18,135754076.095,1668383999999
1668384000000,13.18,15.1,12.07,12.27,41445238.19,1668988799999
1668988800000,12.26,14.98,10.94,14.12,30809377.059,1669593599999
1669593600000,14.11,14.32,12.78,13.71,20094104.49,1670198399999
1670198400000,13.71,14.38,13.27,13.42,16866570.91,1670803199999
1670803200000,13.42,14.96,11.92,12.38,22751251.12,1671407999999
1671408000000,12.38,12.59,11.07,11.38,12290168.81,1672012799999
1672012800000,11.39,11.49,8.0,9.99,42617644.911,1672617599999
1672617600000,9.99,14.89,9.81,14.45,54667041.05,1673222399999
1673222400000,14.46,25.0,14.28,22.89,92426809.98,1673827199999
1673827200000,22.9,26.6,20.34,24.21,62487437.69,1674431999999
1674432000000,24.21,26.8,22.24,26.07,41897668.31,1675036799999
1675036800000,26.07,26.31,22.48,23.47,37762054.41,1675641599999
1675641600000,23.46,24.24,19.68,21.49,30869792.33,1676246399999
1676246400000,21.49,25.64,19.73,24.84,42248862.47,1676851199999
1676851200000,24.83,27.12,21.41,23.25,40783972.25,1677455999999
1677456000000,23.25,23.41,20.2,20.97,17761874.22,1678060799999
1678060800000,20.98,21.19,16.0,20.2,41649760.05,1678665599999
1678665600000,20.19,22.94,18.7,21.86,50070726.53,1679270399999
1679270400000,21.86,23.91,20.09,20.94,39438731.71,1679875199999
1679875200000,20.94,21.67,19.33,20.52,21475148.25,1680479999999
1680480000000,20.52,21.34,19.85,20.28,14657767.01,1681084799999
1681084800000,20.29,25.49,20.08,25.34,39115609.89,1681689599999
1681689600000,25.34,26.0,20.91,21.47,30025652.76,1682294399999
1682294400000,21.47,23.99,20.36,22.74,28524164.19,1682899199999
1682899200000,22.73,23.23,21.23,21.66,22477592.84,1683503999999
1683504000000,21.65,21.81,19.69,20.93,22874032.42,1684108799999
1684108800000,20.93,21.52,19.33,19.61,14867101.05,1684713599999
1684713600000,19.61,21.19,18.66,20.81,14469254.23,1685318399999
1685318400000,20.81,22.3,20.26,21.82,15197018.87,1685923199999
1685923200000,21.83,22.06,12.8,15.55,45141766.94,1686527999999
1686528000000,15.55,16.12,14.06,15.45,25603072.57,1687132799999
1687132800000,15.45,17.75,15.34,16.96,23073471.07,1687737599999
1687737600000,16.96,20.03,15.6,19.45,37838087.37,1688342399999
1688342400000,19.46,22.5,18.32,21.32,38309884.02,1688947199999
1688947200000,21.32,32.13,20.47,27.42,69799642.69,1689551999999
1689552000000,27.41,28.49,24.0,24.76,32954269.72,1690156799999
1690156800000,24.76,25.68,22.73,24.25,24085942.18,1690761599999
1690761600000,24.25,24.79,22.23,23.2,20724804.99,1691366399999
1691366400000,23.2,25.24,22.27,24.23,20612949.41,1691971199999
1691971200000,24.22,25.42,20.0,21.77,24057238.46,1692575999999
1692576000000,21.78,22.02,19.35,20.79,16875021.61,1693180799999
1693180800000,20.79,22.05,19.02,19.57,17668235.97,1693785599999
1693785600000,19.57,20.6,17.78,18.24,20458196.92,1694390399999
1694390400000,18.23,19.5,17.33,18.81,22612426.33,1694995199999
1694995200000,18.81,20.54,18.58,19.36,16236813.89,1695599999999
1695600000000,19.36,24.5,18.73,23.87,21638134.84,1696204799999
1696204800000,23.88,24.8,22.53,23.22,28691461.85,1696809599999
1696809600000,23.21,23.37,20.93,21.93,17339711.09,1697414399999
1697414400000,21.93,30.31,21.89,29.05,42711702.84,1698019199999
1698019200000,29.06,33.9,28.74,32.83,53205282.46,1698623999999
1698624000000,32.83,46.9,32.28,41.15,72985729.29,1699228799999
1699228800000,41.16,63.95,39.66,56.28,69566030.44,1699833599999
1699833600000,56.27,68.2,51.12,61.1,76301978.17,1700438399999
1700438400000,61.1,61.33,51.23,57.57,41784369.65,1701043199999
1701043200000,57.57,65.53,53.47,62.98,37429478.87,1701647999999
1701648000000,62.99,77.78,59.11,74.87,61509976.108,1702252799999
1702252800000,74.88,79.5,63.67,70.87,55955955.27,1702857599999
1702857600000,70.85,118.1,67.0,112.45,68710808.32,1703462399999
1703462400000,112.45,126.36,97.14,101.72,60014302.18,1704067199999
1704067200000,101.72,116.95,85.0,89.44,49093599.14,1704671999999
1704672000000,89.44,107.32,85.16,93.81,52157496.64,1705276799999
1705276800000,93.81,103.59,87.04,91.09,31693826.38,1705881599999
1705881600000,91.08,99.44,79.0,95.98,38459406.73,1706486399999
