open_ms	open	high	low	close	volume	close_ms
1738886400000	0.4455	0.4674	0.4205	0.4326	102282933.0	1738972799999
1738972800000	0.4325	0.4535	0.4282	0.45	47660997.6	1739059199999
1739059200000	0.45	0.4678	0.4283	0.449	48100116.0	1739145599999
1739145600000	0.4489	0.4806	0.4349	0.4723	62616771.6	1739231999999
1739232000000	0.4723	0.4937	0.4578	0.4629	56474925.6	1739318399999
1739318400000	0.4629	0.5094	0.449	0.4939	92440401.0	1739404799999
1739404800000	0.4939	0.5036	0.476	0.4873	49257217.7	1739491199999
1739491200000	0.4874	0.5119	0.4837	0.4976	56784955.5	1739577599999
1739577600000	0.4977	0.499	0.4712	0.4767	23623625.5	1739663999999
1739664000000	0.4768	0.491	0.4714	0.4741	33550008.5	1739750399999
1739750400000	0.4741	0.5146	0.466	0.4968	55149391.7	1739836799999
1739836800000	0.4968	0.4988	0.4392	0.4604	95451780.9	1739923199999
1739923200000	0.4605	0.4744	0.4519	0.4711	41801233.0	1740009599999
1740009600000	0.4712	0.496	0.4702	0.4908	68251619.8	1740095999999
1740096000000	0.4907	0.5104	0.4579	0.4681	90236928.9	1740182399999
1740182400000	0.4681	0.4869	0.4655	0.4766	38317154.3	1740268799999
1740268800000	0.4767	0.4906	0.4723	0.4781	32447919.9	1740355199999
1740355200000	0.4782	0.4816	0.4006	0.4111	98574865.4	1740441599999
1740441600000	0.4112	0.4276	0.3804	0.4195	137537332.1	1740527999999
1740528000000	0.4196	0.4329	0.4036	0.4224	67339832.7	1740614399999
1740614400000	0.4225	0.4391	0.4116	0.4249	52273445.2	1740700799999
1740700800000	0.4251	0.4267	0.3834	0.422	106316075.1	1740787199999
1740787200000	0.4222	0.4269	0.4028	0.4179	36666002.0	1740873599999
1740873600000	0.418	0.4666	0.4091	0.463	99053653.4	1740959999999
1740960000000	0.4631	0.4644	0.3828	0.3918	121171329.5	1741046399999
1741046400000	0.3918	0.3939	0.3496	0.3798	135967669.0	1741132799999
1741132800000	0.3798	0.4358	0.3748	0.415	134298550.4	1741219199999
1741219200000	0.415	0.4292	0.3997	0.4038	64538840.9	1741305599999
1741305600000	0.4038	0.416	0.3857	0.3948	77817008.0	1741391999999
1741392000000	0.3949	0.4041	0.3819	0.3981	28874203.5	1741478399999
1741478400000	0.398	0.3996	0.3446	0.3495	57140896.2	1741564799999
1741564800000	0.3496	0.3724	0.3141	0.3203	101886469.8	1741651199999
1741651200000	0.3204	0.3471	0.2946	0.3377	130727087.7	1741737599999
1741737600000	0.3377	0.3545	0.3265	0.3485	73599558.1	1741823999999
1741824000000	0.3485	0.3544	0.3307	0.3438	46847331.3	1741910399999
1741910400000	0.3438	0.3667	0.3425	0.3588	46422359.2	1741996799999
1741996800000	0.3588	0.37	0.3567	0.3644	25674515.2	1742083199999
1742083200000	0.3643	0.3652	0.3447	0.3482	41371126.2	1742169599999
1742169600000	0.3483	0.3761	0.3483	0.3698	54261879.2	1742255999999
1742256000000	0.3699	0.3721	0.3518	0.3715	33816326.3	1742342399999
1742342400000	0.3716	0.3872	0.3669	0.385	70502791.2	1742428799999
1742428800000	0.3851	0.3875	0.3666	0.3757	40184421.8	1742515199999
1742515200000	0.3756	0.3794	0.3578	0.3596	37312629.9	1742601599999
1742601600000	0.3596	0.3724	0.3592	0.365	18209181.4	1742687999999
1742688000000	0.3651	0.3743	0.3624	0.3685	22878170.2	1742774399999
1742774400000	0.3685	0.3958	0.3614	0.391	56406284.4	1742860799999
1742860800000	0.391	0.3952	0.3838	0.3935	36269382.2	1742947199999
1742947200000	0.3936	0.4028	0.3777	0.382	35397464.2	1743033599999
1743033600000	0.382	0.391	0.374	0.3843	29905559.7	1743119999999
1743120000000	0.3843	0.3875	0.3417	0.3479	51945094.7	1743206399999
1743206400000	0.3478	0.3497	0.3261	0.331	54903035.9	1743292799999
1743292800000	0.331	0.3389	0.3256	0.332	41149727.8	1743379199999
1743379200000	0.3321	0.3353	0.318	0.3279	45912244.3	1743465599999
1743465600000	0.3279	0.3426	0.3275	0.3333	37500615.6	1743551999999
1743552000000	0.3333	0.3391	0.3026	0.307	77750147.9	1743638399999
1743638400000	0.307	0.3169	0.293	0.3105	66095956.0	1743724799999
1743724800000	0.3106	0.3184	0.3005	0.3126	50289764.4	1743811199999
1743811200000	0.3125	0.3153	0.3047	0.309	15835745.7	1743897599999
1743897600000	0.309	0.309	0.2594	0.2681	76985003.3	1743983999999
1743984000000	0.2681	0.2856	0.242	0.2744	185149300.3	1744070399999
1744070400000	0.2744	0.2828	0.2606	0.2645	84300776.3	1744156799999
1744156800000	0.2645	0.3013	0.2556	0.2934	118160370.9	1744243199999
1744243200000	0.2934	0.2939	0.275	0.2863	73973737.2	1744329599999
1744329600000	0.2862	0.299	0.2851	0.295	51123399.6	1744415999999
1744416000000	0.295	0.3125	0.2937	0.311	35310756.7	1744502399999
1744502400000	0.311	0.3169	0.2954	0.3005	54406017.2	1744588799999
1744588800000	0.3006	0.3127	0.2931	0.2958	61803001.5	1744675199999
1744675200000	0.2959	0.2971	0.2793	0.2797	50400092.5	1744761599999
1744761600000	0.2797	0.2843	0.2708	0.2787	69706345.2	1744847999999
1744848000000	0.2786	0.2868	0.2751	0.2825	44628322.0	1744934399999
1744934400000	0.2825	0.2933	0.2809	0.2908	37201542.4	1745020799999
